minor_nt,major_nt,severe_nt,storm_status,quiet_status,storm_detection_rate,missed_global_event_rate,under_reacting_rate,mean_abs_level_error,storm_validation_yield,quiet_false_alarm_rate,quiet_validation_yield,composite_score
50,250,400,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5262146102761273,0.9782986111111112,0.0,1.0,0.8695834205563433
50,250,500,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5262146102761273,0.9782986111111112,0.0,1.0,0.8695834205563433
60,80,150,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5311953862285914,0.9678819444444444,0.0,1.0,0.8230165649515644
60,80,200,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5311953862285914,0.9678819444444444,0.0,1.0,0.8230165649515644
60,80,250,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5311953862285914,0.9678819444444444,0.0,1.0,0.8230165649515644
60,80,300,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5311953862285914,0.9678819444444444,0.0,1.0,0.8230165649515644
60,80,350,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5311953862285914,0.9678819444444444,0.0,1.0,0.8230165649515644
60,80,400,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5311953862285914,0.9678819444444444,0.0,1.0,0.8230165649515644
60,80,500,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5311953862285914,0.9678819444444444,0.0,1.0,0.8230165649515644
60,100,150,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.511534428521496,0.9769965277777778,0.0,1.0,0.8230165649515644
60,100,200,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.511534428521496,0.9769965277777778,0.0,1.0,0.8230165649515644
60,100,250,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.511534428521496,0.9769965277777778,0.0,1.0,0.8230165649515644
60,100,300,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.511534428521496,0.9769965277777778,0.0,1.0,0.8230165649515644
60,100,350,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.511534428521496,0.9769965277777778,0.0,1.0,0.8230165649515644
60,100,400,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.511534428521496,0.9769965277777778,0.0,1.0,0.8230165649515644
60,100,500,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.511534428521496,0.9769965277777778,0.0,1.0,0.8230165649515644
60,120,150,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5066410346032856,0.9782986111111112,0.0,1.0,0.8230165649515644
60,120,200,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5066410346032856,0.9782986111111112,0.0,1.0,0.8230165649515644
60,120,250,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5066410346032856,0.9782986111111112,0.0,1.0,0.8230165649515644
60,120,300,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5066410346032856,0.9782986111111112,0.0,1.0,0.8230165649515644
60,120,350,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5066410346032856,0.9782986111111112,0.0,1.0,0.8230165649515644
60,120,400,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5066410346032856,0.9782986111111112,0.0,1.0,0.8230165649515644
60,120,500,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5066410346032856,0.9782986111111112,0.0,1.0,0.8230165649515644
60,140,150,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.508301293254107,0.9782986111111112,0.0,1.0,0.8230165649515644
60,140,200,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.508301293254107,0.9782986111111112,0.0,1.0,0.8230165649515644
